#Info 
# version_count;unspecified ( perl 5.34.0 linux )
# app_version;undefined
# app_type;exhaustive
# version_highlight;5.4.61-RELEASE
# uuid;1bafdf50-c234-4f50-8caf-3ced6219d47d
# csv_base_filename;Java
# base_name;Java
# start_date;20230131_1348
# guid;undefined
section=Java
Dat_FileName;Dat_Language;Dat_CRC;Dat_SHA256;Dat_AnalysisDate;Dat_AnalysisStatus;Dat_AbortCause;Dat_AnaModel;Dat_Lines;Nbr_Lines;Dat_ContextType;Id_008;Id_010;Id_011;Id_014;Id_029;Id_033;Id_037;Id_049;Id_064;Id_072;Id_078;Id_082;Id_083;Id_084;Id_095;Id_102;Id_104;Id_105;Id_108;Id_115;Id_116;Id_120;Id_137;Id_142;Id_144;Id_147;Id_155;Id_156;Id_161;Id_163;Id_164;Id_166;Id_168;Id_179;Id_188;Id_199;Id_211;Id_213;Id_214;Id_215;Id_219;Id_220;Id_228;Id_232;Id_236;Id_240;Id_244;Id_250;Id_251;Id_255;Id_259;Id_260;Id_264;Id_271;Id_275;Id_276;Id_291;Id_299;Id_304;Id_316;Id_320;Id_321;Id_335;Id_337;Id_339;Id_348;Id_349;Id_350;Id_359;Id_371;Id_437;Id_480;Id_562;Id_574;Id_651;Id_747;Id_749;Id_750;Id_751;Id_752;Id_753;Id_754;Id_755;Id_756;Id_757;Id_758;Id_759;Id_760;Id_761;Id_762;Id_763;Id_764;Id_765;Id_766;Id_386;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/SetFeatureSecureProcessing.java;Java;887043097;e29fa21c754d9c783de3127641439db07540a41f6a0a6515eda0096056e1a9f0;20230131134804;0;None;unspecified;19;19;;0;7;0;0;127;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;41;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;17;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/DocumentBuilderChainedLocalVariable.java;Java;1545424359;5c11f438f8ccf7cdbfbfa7810b66a335069ab81ea7385e5981871e5bfebe262d;20230131134804;0;None;unspecified;12;12;;0;4;0;0;66;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;31;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/DocumentBuilderLocalVariable.java;Java;3271882284;cd94f1bf32fcb5c797b9fae4d5cfafa55d1946ee83f9c48e357277a92b33d41f;20230131134804;0;None;unspecified;13;13;;0;4;0;0;71;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;32;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;11;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/DocumentBuilderFullyChainedParse.java;Java;1911039215;5d84b1785c3cb152997cc58e3a152fe40ebfb45a6c4dd8e99d62a4bb8f4bacff;20230131134804;0;None;unspecified;11;11;;0;4;0;0;61;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;29;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
sorald/target/test-classes/processor_test_files/S2755_XxeProcessing/InsecureTransformerFactoryUsage.java;Java;3656549875;7dd09701716960c4417c509bdea50fbce0024b5eec10c2724e0ff3502f7e0fb2;20230131134804;0;None;unspecified;17;17;;0;6;0;0;111;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;37;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/Identifier.java;Java;1315066217;cd322a7a84f657f035f11f92f2c0e2e5d21917d03966529e940626537119e0eb;20230131134804;0;None;unspecified;8;8;;0;1;0;0;18;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;15;0;1;2;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/DefaultExpression.java;Java;1289864532;115b4c4a38289717c846aadd0563b15fab9403498a2f63383b9ef738d27c8aa5;20230131134804;0;None;unspecified;7;7;;0;1;0;0;20;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/NestedInAbstract.java;Java;196693069;da9978c82ac555a565dc52706b4b76fe0645468cac1d6217b98a19153831774e;20230131134804;0;None;unspecified;11;11;;0;1;0;0;22;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;15;0;0;3;0;0;0;0;5;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/NestedInThrowable.java;Java;425890258;0e8e376b3f9907a1c8508a760cff7646312685bd73e1cdfed50b4520af802e2c;20230131134804;0;None;unspecified;12;12;;0;1;0;0;23;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;0;0;3;0;0;0;0;5;0;1;0;0;0;0;0;0;5;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/NonSerial.java;Java;3055897196;957f3a8c96e619ea5df04adf9638661672530aa0390d91f508ca176bff80d4c0;20230131134804;0;None;unspecified;5;5;;0;1;0;0;18;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;13;0;0;1;0;0;0;0;1;0;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/SupertypeImplementsSerializable.java;Java;267642093;9319f168db14d067a7fcdb6ce8dcf45819920f9c0c9f5094a0e39edc32938ec0;20230131134804;0;None;unspecified;10;10;;0;2;0;0;24;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;0;4;0;0;0;0;6;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/Modifiers.java;Java;2807467578;49565ded4f9a4badda2b334b6215effdd5a257fcfead4a1686ac42c887586bd5;20230131134804;0;None;unspecified;7;7;;0;1;0;0;20;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;17;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/NestedInNestedGuiClass.java;Java;3389822649;b49735e09adaccac17f5ae3f012058c7387b9611752e498c210e0fba15099e28;20230131134804;0;None;unspecified;17;17;;0;1;0;0;32;0;2;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;18;0;0;6;0;0;0;0;8;0;2;0;0;0;0;0;0;7;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/UpperClass.java;Java;1139578941;87a6a9440497c86b9508b7db358d9693428d4e573401ea7f1193e414473c6243;20230131134804;0;None;unspecified;5;5;;0;1;0;0;13;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;11;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S2057_SerialVersionUidCheck/CorrectPositionComment.java;Java;3167790110;ca56ab1d1e6cd9c8030ecd62936631e62c2177b1e6a413c3a082b8b7cb25c51d;20230131134804;0;None;unspecified;12;12;;0;1;0;0;24;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;19;0;1;3;0;0;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;
sorald/target/test-classes/processor_test_files/S1481_UnusedLocalVariable/UnusedVariableInForLoopHeader.java;Java;2039473487;440a777999bc1d6f68b7a1f5e60ef24bd84a96e0407f8a50ff9422fa88619a7a;20230131134804;0;None;unspecified;12;12;;0;0;0;0;51;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;29;1;0;2;0;0;0;0;4;0;0;0;0;0;0;0;0;8;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;
sorald/target/test-classes/processor_test_files/S2167_CompareToReturnValue/CompareToReturnValue.java;Java;1202248729;4944230b73e63fdfb98a446c0c5e4f2e8ee3a847cd26e9434d58bfbb0eb931f7;20230131134804;0;None;unspecified;40;40;;0;0;0;0;106;0;8;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;8;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;0;0;0;3;28;0;0;8;0;0;0;0;8;0;2;0;0;0;0;0;0;30;0;0;0;0;0;6;7;8;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;
sorald/target/test-classes/processor_test_files/S3984_UnusedThrowable/UnusedThrowable.java;Java;2736145718;c73f764aedd11923f08e0b26e151f32025166086927c514aed1b58e01479ec15;20230131134805;0;None;unspecified;18;18;;0;0;0;0;46;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;1;20;0;0;3;0;0;3;0;3;0;0;0;0;0;0;0;0;15;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;
